time,mass,MOIx,MOIy,MOIz,centre-of-mass
130.145000,37.811851,0.196000,218.988000,218.988000,1.965960
130.150000,37.811851,0.196000,218.988000,218.988000,1.965960
130.155000,37.811851,0.196000,218.988000,218.988000,1.965960
130.160000,37.811851,0.196000,218.988000,218.988000,1.965960
130.165000,37.811851,0.196000,218.988000,218.988000,1.965960
130.170000,37.811851,0.196000,218.988000,218.988000,1.965960
130.175000,37.811851,0.196000,218.988000,218.988000,1.965960
130.180000,37.811851,0.196000,218.988000,218.988000,1.965960
130.185000,37.811851,0.196000,218.988000,218.988000,1.965960
130.190000,37.811851,0.196000,218.988000,218.988000,1.965960
130.195000,37.811851,0.196000,218.988000,218.988000,1.965960
130.200000,37.811851,0.196000,218.988000,218.988000,1.965960
130.205000,37.811851,0.196000,218.988000,218.988000,1.965960
130.210000,37.811851,0.196000,218.988000,218.988000,1.965960
130.215000,37.811851,0.196000,218.988000,218.988000,1.965960
130.220000,37.811851,0.196000,218.988000,218.988000,1.965960
130.225000,37.811851,0.196000,218.988000,218.988000,1.965960
130.230000,37.811851,0.196000,218.988000,218.988000,1.965960
130.235000,37.811851,0.196000,218.988000,218.988000,1.965960
130.240000,37.811851,0.196000,218.988000,218.988000,1.965960
130.245000,37.811851,0.196000,218.988000,218.988000,1.965960
130.250000,37.811851,0.196000,218.988000,218.988000,1.965960
130.255000,37.811851,0.196000,218.988000,218.988000,1.965960
130.260000,37.811851,0.196000,218.988000,218.988000,1.965960
130.265000,37.811851,0.196000,218.988000,218.988000,1.965960
130.270000,37.811851,0.196000,218.988000,218.988000,1.965960
130.275000,37.811851,0.196000,218.988000,218.988000,1.965960
130.280000,37.811851,0.196000,218.988000,218.988000,1.965960
130.285000,37.811851,0.196000,218.988000,218.988000,1.965960
130.290000,37.811851,0.196000,218.988000,218.988000,1.965960
130.295000,37.811851,0.196000,218.988000,218.988000,1.965960
130.300000,37.811851,0.196000,218.988000,218.988000,1.965960
130.305000,37.811851,0.196000,218.988000,218.988000,1.965960
130.310000,37.811851,0.196000,218.988000,218.988000,1.965960
130.315000,37.811851,0.196000,218.988000,218.988000,1.965960
130.320000,37.811851,0.196000,218.988000,218.988000,1.965960
130.325000,37.811851,0.196000,218.988000,218.988000,1.965960
130.330000,37.811851,0.196000,218.988000,218.988000,1.965960
130.335000,37.811851,0.196000,218.988000,218.988000,1.965960
130.340000,37.811851,0.196000,218.988000,218.988000,1.965960
130.345000,37.811851,0.196000,218.988000,218.988000,1.965960
130.350000,37.811851,0.196000,218.988000,218.988000,1.965960
130.355000,37.811851,0.196000,218.988000,218.988000,1.965960
130.360000,37.811851,0.196000,218.988000,218.988000,1.965960
130.365000,37.811851,0.196000,218.988000,218.988000,1.965960
130.370000,37.811851,0.196000,218.988000,218.988000,1.965960
130.375000,37.811851,0.196000,218.988000,218.988000,1.965960
130.380000,37.811851,0.196000,218.988000,218.988000,1.965960
130.385000,37.811851,0.196000,218.988000,218.988000,1.965960
130.390000,37.811851,0.196000,218.988000,218.988000,1.965960
130.395000,37.811851,0.196000,218.988000,218.988000,1.965960
130.400000,37.811851,0.196000,218.988000,218.988000,1.965960
130.405000,37.811851,0.196000,218.988000,218.988000,1.965960
130.410000,37.811851,0.196000,218.988000,218.988000,1.965960
130.415000,37.811851,0.196000,218.988000,218.988000,1.965960
130.420000,37.811851,0.196000,218.988000,218.988000,1.965960
130.425000,37.811851,0.196000,218.988000,218.988000,1.965960
130.430000,37.811851,0.196000,218.988000,218.988000,1.965960
130.435000,37.811851,0.196000,218.988000,218.988000,1.965960
130.440000,37.811851,0.196000,218.988000,218.988000,1.965960
130.445000,37.811851,0.196000,218.988000,218.988000,1.965960
130.450000,37.811851,0.196000,218.988000,218.988000,1.965960
130.455000,37.811851,0.196000,218.988000,218.988000,1.965960
130.460000,37.811851,0.196000,218.988000,218.988000,1.965960
130.465000,37.811851,0.196000,218.988000,218.988000,1.965960
130.470000,37.811851,0.196000,218.988000,218.988000,1.965960
130.475000,37.811851,0.196000,218.988000,218.988000,1.965960
130.480000,37.811851,0.196000,218.988000,218.988000,1.965960
130.485000,37.811851,0.196000,218.988000,218.988000,1.965960
130.490000,37.811851,0.196000,218.988000,218.988000,1.965960
130.495000,37.811851,0.196000,218.988000,218.988000,1.965960
130.500000,37.811851,0.196000,218.988000,218.988000,1.965960
130.505000,37.811851,0.196000,218.988000,218.988000,1.965960
130.510000,37.811851,0.196000,218.988000,218.988000,1.965960
130.515000,37.811851,0.196000,218.988000,218.988000,1.965960
130.520000,37.811851,0.196000,218.988000,218.988000,1.965960
130.525000,37.811851,0.196000,218.988000,218.988000,1.965960
130.530000,37.811851,0.196000,218.988000,218.988000,1.965960
130.535000,37.811851,0.196000,218.988000,218.988000,1.965960
130.540000,37.811851,0.196000,218.988000,218.988000,1.965960
130.545000,37.811851,0.196000,218.988000,218.988000,1.965960
130.550000,37.811851,0.196000,218.988000,218.988000,1.965960
130.555000,37.811851,0.196000,218.988000,218.988000,1.965960
130.560000,37.811851,0.196000,218.988000,218.988000,1.965960
130.565000,37.811851,0.196000,218.988000,218.988000,1.965960
130.570000,37.811851,0.196000,218.988000,218.988000,1.965960
130.575000,37.811851,0.196000,218.988000,218.988000,1.965960
130.580000,37.811851,0.196000,218.988000,218.988000,1.965960
130.585000,37.811851,0.196000,218.988000,218.988000,1.965960
130.590000,37.811851,0.196000,218.988000,218.988000,1.965960
130.595000,37.811851,0.196000,218.988000,218.988000,1.965960
130.600000,37.811851,0.196000,218.988000,218.988000,1.965960
130.605000,37.811851,0.196000,218.988000,218.988000,1.965960
130.610000,37.811851,0.196000,218.988000,218.988000,1.965960
130.615000,37.811851,0.196000,218.988000,218.988000,1.965960
130.620000,37.811851,0.196000,218.988000,218.988000,1.965960
130.625000,37.811851,0.196000,218.988000,218.988000,1.965960
130.630000,37.811851,0.196000,218.988000,218.988000,1.965960
130.635000,37.811851,0.196000,218.988000,218.988000,1.965960
130.640000,37.811851,0.196000,218.988000,218.988000,1.965960
130.645000,37.811851,0.196000,218.988000,218.988000,1.965960
130.650000,37.811851,0.196000,218.988000,218.988000,1.965960
130.655000,37.811851,0.196000,218.988000,218.988000,1.965960
130.660000,37.811851,0.196000,218.988000,218.988000,1.965960
130.665000,37.811851,0.196000,218.988000,218.988000,1.965960
130.670000,37.811851,0.196000,218.988000,218.988000,1.965960
130.675000,37.811851,0.196000,218.988000,218.988000,1.965960
130.680000,37.811851,0.196000,218.988000,218.988000,1.965960
130.685000,37.811851,0.196000,218.988000,218.988000,1.965960
130.690000,37.811851,0.196000,218.988000,218.988000,1.965960
130.695000,37.811851,0.196000,218.988000,218.988000,1.965960
130.700000,37.811851,0.196000,218.988000,218.988000,1.965960
130.705000,37.811851,0.196000,218.988000,218.988000,1.965960
130.710000,37.811851,0.196000,218.988000,218.988000,1.965960
130.715000,37.811851,0.196000,218.988000,218.988000,1.965960
130.720000,37.811851,0.196000,218.988000,218.988000,1.965960
130.725000,37.811851,0.196000,218.988000,218.988000,1.965960
130.730000,37.811851,0.196000,218.988000,218.988000,1.965960
130.735000,37.811851,0.196000,218.988000,218.988000,1.965960
130.740000,37.811851,0.196000,218.988000,218.988000,1.965960
130.745000,37.811851,0.196000,218.988000,218.988000,1.965960
130.750000,37.811851,0.196000,218.988000,218.988000,1.965960
130.755000,37.811851,0.196000,218.988000,218.988000,1.965960
130.760000,37.811851,0.196000,218.988000,218.988000,1.965960
130.765000,37.811851,0.196000,218.988000,218.988000,1.965960
130.770000,37.811851,0.196000,218.988000,218.988000,1.965960
130.775000,37.811851,0.196000,218.988000,218.988000,1.965960
130.780000,37.811851,0.196000,218.988000,218.988000,1.965960
130.785000,37.811851,0.196000,218.988000,218.988000,1.965960
130.790000,37.811851,0.196000,218.988000,218.988000,1.965960
130.795000,37.811851,0.196000,218.988000,218.988000,1.965960
130.800000,37.811851,0.196000,218.988000,218.988000,1.965960
130.805000,37.811851,0.196000,218.988000,218.988000,1.965960
130.810000,37.811851,0.196000,218.988000,218.988000,1.965960
130.815000,37.811851,0.196000,218.988000,218.988000,1.965960
130.820000,37.811851,0.196000,218.988000,218.988000,1.965960
130.825000,37.811851,0.196000,218.988000,218.988000,1.965960
130.830000,37.811851,0.196000,218.988000,218.988000,1.965960
130.835000,37.811851,0.196000,218.988000,218.988000,1.965960
130.840000,37.811851,0.196000,218.988000,218.988000,1.965960
130.845000,37.811851,0.196000,218.988000,218.988000,1.965960
130.850000,37.811851,0.196000,218.988000,218.988000,1.965960
130.855000,37.811851,0.196000,218.988000,218.988000,1.965960
130.860000,37.811851,0.196000,218.988000,218.988000,1.965960
130.865000,37.811851,0.196000,218.988000,218.988000,1.965960
130.870000,37.811851,0.196000,218.988000,218.988000,1.965960
130.875000,37.811851,0.196000,218.988000,218.988000,1.965960
130.880000,37.811851,0.196000,218.988000,218.988000,1.965960
130.885000,37.811851,0.196000,218.988000,218.988000,1.965960
130.890000,37.811851,0.196000,218.988000,218.988000,1.965960
130.895000,37.811851,0.196000,218.988000,218.988000,1.965960
130.900000,37.811851,0.196000,218.988000,218.988000,1.965960
130.905000,37.811851,0.196000,218.988000,218.988000,1.965960
130.910000,37.811851,0.196000,218.988000,218.988000,1.965960
130.915000,37.811851,0.196000,218.988000,218.988000,1.965960
130.920000,37.811851,0.196000,218.988000,218.988000,1.965960
130.925000,37.811851,0.196000,218.988000,218.988000,1.965960
130.930000,37.811851,0.196000,218.988000,218.988000,1.965960
130.935000,37.811851,0.196000,218.988000,218.988000,1.965960
130.940000,37.811851,0.196000,218.988000,218.988000,1.965960
130.945000,37.811851,0.196000,218.988000,218.988000,1.965960
130.950000,37.811851,0.196000,218.988000,218.988000,1.965960
130.955000,37.811851,0.196000,218.988000,218.988000,1.965960
130.960000,37.811851,0.196000,218.988000,218.988000,1.965960
130.965000,37.811851,0.196000,218.988000,218.988000,1.965960
130.970000,37.811851,0.196000,218.988000,218.988000,1.965960
130.975000,37.811851,0.196000,218.988000,218.988000,1.965960
130.980000,37.811851,0.196000,218.988000,218.988000,1.965960
130.985000,37.811851,0.196000,218.988000,218.988000,1.965960
130.990000,37.811851,0.196000,218.988000,218.988000,1.965960
130.995000,37.811851,0.196000,218.988000,218.988000,1.965960
131.000000,37.811851,0.196000,218.988000,218.988000,1.965960
131.005000,37.811851,0.196000,218.988000,218.988000,1.965960
131.010000,37.811851,0.196000,218.988000,218.988000,1.965960
131.015000,37.811851,0.196000,218.988000,218.988000,1.965960
131.020000,37.811851,0.196000,218.988000,218.988000,1.965960
131.025000,37.811851,0.196000,218.988000,218.988000,1.965960
131.030000,37.811851,0.196000,218.988000,218.988000,1.965960
131.035000,37.811851,0.196000,218.988000,218.988000,1.965960
131.040000,37.811851,0.196000,218.988000,218.988000,1.965960
131.045000,37.811851,0.196000,218.988000,218.988000,1.965960
131.050000,37.811851,0.196000,218.988000,218.988000,1.965960
131.055000,37.811851,0.196000,218.988000,218.988000,1.965960
131.060000,37.811851,0.196000,218.988000,218.988000,1.965960
131.065000,37.811851,0.196000,218.988000,218.988000,1.965960
131.070000,37.811851,0.196000,218.988000,218.988000,1.965960
131.075000,37.811851,0.196000,218.988000,218.988000,1.965960
131.080000,37.811851,0.196000,218.988000,218.988000,1.965960
131.085000,37.811851,0.196000,218.988000,218.988000,1.965960
131.090000,37.811851,0.196000,218.988000,218.988000,1.965960
131.095000,37.811851,0.196000,218.988000,218.988000,1.965960
131.100000,37.811851,0.196000,218.988000,218.988000,1.965960
131.105000,37.811851,0.196000,218.988000,218.988000,1.965960
131.110000,37.811851,0.196000,218.988000,218.988000,1.965960
131.115000,37.811851,0.196000,218.988000,218.988000,1.965960
131.120000,37.811851,0.196000,218.988000,218.988000,1.965960
131.125000,37.811851,0.196000,218.988000,218.988000,1.965960
131.130000,37.811851,0.196000,218.988000,218.988000,1.965960
131.135000,37.811851,0.196000,218.988000,218.988000,1.965960
131.140000,37.811851,0.196000,218.988000,218.988000,1.965960
131.145000,37.811851,0.196000,218.988000,218.988000,1.965960
131.150000,37.811851,0.196000,218.988000,218.988000,1.965960
131.155000,37.811851,0.196000,218.988000,218.988000,1.965960
131.160000,37.811851,0.196000,218.988000,218.988000,1.965960
131.165000,37.811851,0.196000,218.988000,218.988000,1.965960
131.170000,37.811851,0.196000,218.988000,218.988000,1.965960
131.175000,37.811851,0.196000,218.988000,218.988000,1.965960
131.180000,37.811851,0.196000,218.988000,218.988000,1.965960
131.185000,37.811851,0.196000,218.988000,218.988000,1.965960
131.190000,37.811851,0.196000,218.988000,218.988000,1.965960
131.195000,37.811851,0.196000,218.988000,218.988000,1.965960
131.200000,37.811851,0.196000,218.988000,218.988000,1.965960
131.205000,37.811851,0.196000,218.988000,218.988000,1.965960
131.210000,37.811851,0.196000,218.988000,218.988000,1.965960
131.215000,37.811851,0.196000,218.988000,218.988000,1.965960
131.220000,37.811851,0.196000,218.988000,218.988000,1.965960
131.225000,37.811851,0.196000,218.988000,218.988000,1.965960
131.230000,37.811851,0.196000,218.988000,218.988000,1.965960
131.235000,37.811851,0.196000,218.988000,218.988000,1.965960
131.240000,37.811851,0.196000,218.988000,218.988000,1.965960
131.245000,37.811851,0.196000,218.988000,218.988000,1.965960
131.250000,37.811851,0.196000,218.988000,218.988000,1.965960
131.255000,37.811851,0.196000,218.988000,218.988000,1.965960
131.260000,37.811851,0.196000,218.988000,218.988000,1.965960
131.265000,37.811851,0.196000,218.988000,218.988000,1.965960
131.270000,37.811851,0.196000,218.988000,218.988000,1.965960
131.275000,37.811851,0.196000,218.988000,218.988000,1.965960
131.280000,37.811851,0.196000,218.988000,218.988000,1.965960
131.285000,37.811851,0.196000,218.988000,218.988000,1.965960
131.290000,37.811851,0.196000,218.988000,218.988000,1.965960
131.295000,37.811851,0.196000,218.988000,218.988000,1.965960
131.300000,37.811851,0.196000,218.988000,218.988000,1.965960
131.305000,37.811851,0.196000,218.988000,218.988000,1.965960
131.310000,37.811851,0.196000,218.988000,218.988000,1.965960
131.315000,37.811851,0.196000,218.988000,218.988000,1.965960
131.320000,37.811851,0.196000,218.988000,218.988000,1.965960
131.325000,37.811851,0.196000,218.988000,218.988000,1.965960
131.330000,37.811851,0.196000,218.988000,218.988000,1.965960
131.335000,37.811851,0.196000,218.988000,218.988000,1.965960
131.340000,37.811851,0.196000,218.988000,218.988000,1.965960
131.345000,37.811851,0.196000,218.988000,218.988000,1.965960
131.350000,37.811851,0.196000,218.988000,218.988000,1.965960
131.355000,37.811851,0.196000,218.988000,218.988000,1.965960
131.360000,37.811851,0.196000,218.988000,218.988000,1.965960
131.365000,37.811851,0.196000,218.988000,218.988000,1.965960
131.370000,37.811851,0.196000,218.988000,218.988000,1.965960
131.375000,37.811851,0.196000,218.988000,218.988000,1.965960
131.380000,37.811851,0.196000,218.988000,218.988000,1.965960
131.385000,37.811851,0.196000,218.988000,218.988000,1.965960
131.390000,37.811851,0.196000,218.988000,218.988000,1.965960
131.395000,37.811851,0.196000,218.988000,218.988000,1.965960
131.400000,37.811851,0.196000,218.988000,218.988000,1.965960
131.405000,37.811851,0.196000,218.988000,218.988000,1.965960
131.410000,37.811851,0.196000,218.988000,218.988000,1.965960
131.415000,37.811851,0.196000,218.988000,218.988000,1.965960
131.420000,37.811851,0.196000,218.988000,218.988000,1.965960
131.425000,37.811851,0.196000,218.988000,218.988000,1.965960
131.430000,37.811851,0.196000,218.988000,218.988000,1.965960
131.435000,37.811851,0.196000,218.988000,218.988000,1.965960
131.440000,37.811851,0.196000,218.988000,218.988000,1.965960
131.445000,37.811851,0.196000,218.988000,218.988000,1.965960
131.450000,37.811851,0.196000,218.988000,218.988000,1.965960
131.455000,37.811851,0.196000,218.988000,218.988000,1.965960
131.460000,37.811851,0.196000,218.988000,218.988000,1.965960
131.465000,37.811851,0.196000,218.988000,218.988000,1.965960
131.470000,37.811851,0.196000,218.988000,218.988000,1.965960
131.475000,37.811851,0.196000,218.988000,218.988000,1.965960
131.480000,37.811851,0.196000,218.988000,218.988000,1.965960
131.485000,37.811851,0.196000,218.988000,218.988000,1.965960
131.490000,37.811851,0.196000,218.988000,218.988000,1.965960
131.495000,37.811851,0.196000,218.988000,218.988000,1.965960
131.500000,37.811851,0.196000,218.988000,218.988000,1.965960
131.505000,37.811851,0.196000,218.988000,218.988000,1.965960
131.510000,37.811851,0.196000,218.988000,218.988000,1.965960
131.515000,37.811851,0.196000,218.988000,218.988000,1.965960
131.520000,37.811851,0.196000,218.988000,218.988000,1.965960
131.525000,37.811851,0.196000,218.988000,218.988000,1.965960
131.530000,37.811851,0.196000,218.988000,218.988000,1.965960
131.535000,37.811851,0.196000,218.988000,218.988000,1.965960
131.540000,37.811851,0.196000,218.988000,218.988000,1.965960
131.545000,37.811851,0.196000,218.988000,218.988000,1.965960
131.550000,37.811851,0.196000,218.988000,218.988000,1.965960
131.555000,37.811851,0.196000,218.988000,218.988000,1.965960
131.560000,37.811851,0.196000,218.988000,218.988000,1.965960
131.565000,37.811851,0.196000,218.988000,218.988000,1.965960
131.570000,37.811851,0.196000,218.988000,218.988000,1.965960
131.575000,37.811851,0.196000,218.988000,218.988000,1.965960
131.580000,37.811851,0.196000,218.988000,218.988000,1.965960
131.585000,37.811851,0.196000,218.988000,218.988000,1.965960
131.590000,37.811851,0.196000,218.988000,218.988000,1.965960
131.595000,37.811851,0.196000,218.988000,218.988000,1.965960
131.600000,37.811851,0.196000,218.988000,218.988000,1.965960
131.605000,37.811851,0.196000,218.988000,218.988000,1.965960
131.610000,37.811851,0.196000,218.988000,218.988000,1.965960
131.615000,37.811851,0.196000,218.988000,218.988000,1.965960
131.620000,37.811851,0.196000,218.988000,218.988000,1.965960
131.625000,37.811851,0.196000,218.988000,218.988000,1.965960
131.630000,37.811851,0.196000,218.988000,218.988000,1.965960
131.635000,37.811851,0.196000,218.988000,218.988000,1.965960
131.640000,37.811851,0.196000,218.988000,218.988000,1.965960
131.645000,37.811851,0.196000,218.988000,218.988000,1.965960
131.650000,37.811851,0.196000,218.988000,218.988000,1.965960
131.655000,37.811851,0.196000,218.988000,218.988000,1.965960
131.660000,37.811851,0.196000,218.988000,218.988000,1.965960
131.665000,37.811851,0.196000,218.988000,218.988000,1.965960
131.670000,37.811851,0.196000,218.988000,218.988000,1.965960
131.675000,37.811851,0.196000,218.988000,218.988000,1.965960
131.680000,37.811851,0.196000,218.988000,218.988000,1.965960
131.685000,37.811851,0.196000,218.988000,218.988000,1.965960
131.690000,37.811851,0.196000,218.988000,218.988000,1.965960
131.695000,37.811851,0.196000,218.988000,218.988000,1.965960
131.700000,37.811851,0.196000,218.988000,218.988000,1.965960
131.705000,37.811851,0.196000,218.988000,218.988000,1.965960
131.710000,37.811851,0.196000,218.988000,218.988000,1.965960
131.715000,37.811851,0.196000,218.988000,218.988000,1.965960
131.720000,37.811851,0.196000,218.988000,218.988000,1.965960
131.725000,37.811851,0.196000,218.988000,218.988000,1.965960
131.730000,37.811851,0.196000,218.988000,218.988000,1.965960
131.735000,37.811851,0.196000,218.988000,218.988000,1.965960
131.740000,37.811851,0.196000,218.988000,218.988000,1.965960
131.745000,37.811851,0.196000,218.988000,218.988000,1.965960
131.750000,37.811851,0.196000,218.988000,218.988000,1.965960
131.755000,37.811851,0.196000,218.988000,218.988000,1.965960
131.760000,37.811851,0.196000,218.988000,218.988000,1.965960
131.765000,37.811851,0.196000,218.988000,218.988000,1.965960
131.770000,37.811851,0.196000,218.988000,218.988000,1.965960
131.775000,37.811851,0.196000,218.988000,218.988000,1.965960
131.780000,37.811851,0.196000,218.988000,218.988000,1.965960
131.785000,37.811851,0.196000,218.988000,218.988000,1.965960
131.790000,37.811851,0.196000,218.988000,218.988000,1.965960
131.795000,37.811851,0.196000,218.988000,218.988000,1.965960
131.800000,37.811851,0.196000,218.988000,218.988000,1.965960
131.805000,37.811851,0.196000,218.988000,218.988000,1.965960
131.810000,37.811851,0.196000,218.988000,218.988000,1.965960
131.815000,37.811851,0.196000,218.988000,218.988000,1.965960
131.820000,37.811851,0.196000,218.988000,218.988000,1.965960
131.825000,37.811851,0.196000,218.988000,218.988000,1.965960
131.830000,37.811851,0.196000,218.988000,218.988000,1.965960
131.835000,37.811851,0.196000,218.988000,218.988000,1.965960
131.840000,37.811851,0.196000,218.988000,218.988000,1.965960
131.845000,37.811851,0.196000,218.988000,218.988000,1.965960
131.850000,37.811851,0.196000,218.988000,218.988000,1.965960
131.855000,37.811851,0.196000,218.988000,218.988000,1.965960
131.860000,37.811851,0.196000,218.988000,218.988000,1.965960
131.865000,37.811851,0.196000,218.988000,218.988000,1.965960
131.870000,37.811851,0.196000,218.988000,218.988000,1.965960
131.875000,37.811851,0.196000,218.988000,218.988000,1.965960
131.880000,37.811851,0.196000,218.988000,218.988000,1.965960
131.885000,37.811851,0.196000,218.988000,218.988000,1.965960
131.890000,37.811851,0.196000,218.988000,218.988000,1.965960
131.895000,37.811851,0.196000,218.988000,218.988000,1.965960
131.900000,37.811851,0.196000,218.988000,218.988000,1.965960
131.905000,37.811851,0.196000,218.988000,218.988000,1.965960
131.910000,37.811851,0.196000,218.988000,218.988000,1.965960
131.915000,37.811851,0.196000,218.988000,218.988000,1.965960
131.920000,37.811851,0.196000,218.988000,218.988000,1.965960
131.925000,37.811851,0.196000,218.988000,218.988000,1.965960
131.930000,37.811851,0.196000,218.988000,218.988000,1.965960
131.935000,37.811851,0.196000,218.988000,218.988000,1.965960
131.940000,37.811851,0.196000,218.988000,218.988000,1.965960
131.945000,37.811851,0.196000,218.988000,218.988000,1.965960
131.950000,37.811851,0.196000,218.988000,218.988000,1.965960
131.955000,37.811851,0.196000,218.988000,218.988000,1.965960
131.960000,37.811851,0.196000,218.988000,218.988000,1.965960
131.965000,37.811851,0.196000,218.988000,218.988000,1.965960
131.970000,37.811851,0.196000,218.988000,218.988000,1.965960
131.975000,37.811851,0.196000,218.988000,218.988000,1.965960
131.980000,37.811851,0.196000,218.988000,218.988000,1.965960
131.985000,37.811851,0.196000,218.988000,218.988000,1.965960
131.990000,37.811851,0.196000,218.988000,218.988000,1.965960
131.995000,37.811851,0.196000,218.988000,218.988000,1.965960
132.000000,37.811851,0.196000,218.988000,218.988000,1.965960
132.005000,37.811851,0.196000,218.988000,218.988000,1.965960
132.010000,37.811851,0.196000,218.988000,218.988000,1.965960
132.015000,37.811851,0.196000,218.988000,218.988000,1.965960
132.020000,37.811851,0.196000,218.988000,218.988000,1.965960
132.025000,37.811851,0.196000,218.988000,218.988000,1.965960
132.030000,37.811851,0.196000,218.988000,218.988000,1.965960
132.035000,37.811851,0.196000,218.988000,218.988000,1.965960
132.040000,37.811851,0.196000,218.988000,218.988000,1.965960
132.045000,37.811851,0.196000,218.988000,218.988000,1.965960
132.050000,37.811851,0.196000,218.988000,218.988000,1.965960
132.055000,37.811851,0.196000,218.988000,218.988000,1.965960
132.060000,37.811851,0.196000,218.988000,218.988000,1.965960
132.065000,37.811851,0.196000,218.988000,218.988000,1.965960
132.070000,37.811851,0.196000,218.988000,218.988000,1.965960
132.075000,37.811851,0.196000,218.988000,218.988000,1.965960
132.080000,37.811851,0.196000,218.988000,218.988000,1.965960
132.085000,37.811851,0.196000,218.988000,218.988000,1.965960
132.090000,37.811851,0.196000,218.988000,218.988000,1.965960
132.095000,37.811851,0.196000,218.988000,218.988000,1.965960
132.100000,37.811851,0.196000,218.988000,218.988000,1.965960
132.105000,37.811851,0.196000,218.988000,218.988000,1.965960
132.110000,37.811851,0.196000,218.988000,218.988000,1.965960
132.115000,37.811851,0.196000,218.988000,218.988000,1.965960
132.120000,37.811851,0.196000,218.988000,218.988000,1.965960
132.125000,37.811851,0.196000,218.988000,218.988000,1.965960
132.130000,37.811851,0.196000,218.988000,218.988000,1.965960
132.135000,37.811851,0.196000,218.988000,218.988000,1.965960
132.140000,37.811851,0.196000,218.988000,218.988000,1.965960
132.145000,37.811851,0.196000,218.988000,218.988000,1.965960
132.150000,37.811851,0.196000,218.988000,218.988000,1.965960
132.155000,37.811851,0.196000,218.988000,218.988000,1.965960
132.160000,37.811851,0.196000,218.988000,218.988000,1.965960
132.165000,37.811851,0.196000,218.988000,218.988000,1.965960
132.170000,37.811851,0.196000,218.988000,218.988000,1.965960
132.175000,37.811851,0.196000,218.988000,218.988000,1.965960
132.180000,37.811851,0.196000,218.988000,218.988000,1.965960
132.185000,37.811851,0.196000,218.988000,218.988000,1.965960
132.190000,37.811851,0.196000,218.988000,218.988000,1.965960
132.195000,37.811851,0.196000,218.988000,218.988000,1.965960
132.200000,37.811851,0.196000,218.988000,218.988000,1.965960
132.205000,37.811851,0.196000,218.988000,218.988000,1.965960
132.210000,37.811851,0.196000,218.988000,218.988000,1.965960
132.215000,37.811851,0.196000,218.988000,218.988000,1.965960
132.220000,37.811851,0.196000,218.988000,218.988000,1.965960
132.225000,37.811851,0.196000,218.988000,218.988000,1.965960
132.230000,37.811851,0.196000,218.988000,218.988000,1.965960
132.235000,37.811851,0.196000,218.988000,218.988000,1.965960
132.240000,37.811851,0.196000,218.988000,218.988000,1.965960
132.245000,37.811851,0.196000,218.988000,218.988000,1.965960
132.250000,37.811851,0.196000,218.988000,218.988000,1.965960
132.255000,37.811851,0.196000,218.988000,218.988000,1.965960
132.260000,37.811851,0.196000,218.988000,218.988000,1.965960
132.265000,37.811851,0.196000,218.988000,218.988000,1.965960
132.270000,37.811851,0.196000,218.988000,218.988000,1.965960
132.275000,37.811851,0.196000,218.988000,218.988000,1.965960
132.280000,37.811851,0.196000,218.988000,218.988000,1.965960
132.285000,37.811851,0.196000,218.988000,218.988000,1.965960
132.290000,37.811851,0.196000,218.988000,218.988000,1.965960
132.295000,37.811851,0.196000,218.988000,218.988000,1.965960
132.300000,37.811851,0.196000,218.988000,218.988000,1.965960
132.305000,37.811851,0.196000,218.988000,218.988000,1.965960
132.310000,37.811851,0.196000,218.988000,218.988000,1.965960
132.315000,37.811851,0.196000,218.988000,218.988000,1.965960
132.320000,37.811851,0.196000,218.988000,218.988000,1.965960
132.325000,37.811851,0.196000,218.988000,218.988000,1.965960
132.330000,37.811851,0.196000,218.988000,218.988000,1.965960
132.335000,37.811851,0.196000,218.988000,218.988000,1.965960
132.340000,37.811851,0.196000,218.988000,218.988000,1.965960
132.345000,37.811851,0.196000,218.988000,218.988000,1.965960
132.350000,37.811851,0.196000,218.988000,218.988000,1.965960
132.355000,37.811851,0.196000,218.988000,218.988000,1.965960
132.360000,37.811851,0.196000,218.988000,218.988000,1.965960
132.365000,37.811851,0.196000,218.988000,218.988000,1.965960
132.370000,37.811851,0.196000,218.988000,218.988000,1.965960
132.375000,37.811851,0.196000,218.988000,218.988000,1.965960
132.380000,37.811851,0.196000,218.988000,218.988000,1.965960
132.385000,37.811851,0.196000,218.988000,218.988000,1.965960
132.390000,37.811851,0.196000,218.988000,218.988000,1.965960
132.395000,37.811851,0.196000,218.988000,218.988000,1.965960
132.400000,37.811851,0.196000,218.988000,218.988000,1.965960
132.405000,37.811851,0.196000,218.988000,218.988000,1.965960
132.410000,37.811851,0.196000,218.988000,218.988000,1.965960
132.415000,37.811851,0.196000,218.988000,218.988000,1.965960
132.420000,37.811851,0.196000,218.988000,218.988000,1.965960
132.425000,37.811851,0.196000,218.988000,218.988000,1.965960
132.430000,37.811851,0.196000,218.988000,218.988000,1.965960
132.435000,37.811851,0.196000,218.988000,218.988000,1.965960
132.440000,37.811851,0.196000,218.988000,218.988000,1.965960
132.445000,37.811851,0.196000,218.988000,218.988000,1.965960
132.450000,37.811851,0.196000,218.988000,218.988000,1.965960
132.455000,37.811851,0.196000,218.988000,218.988000,1.965960
132.460000,37.811851,0.196000,218.988000,218.988000,1.965960
132.465000,37.811851,0.196000,218.988000,218.988000,1.965960
