time,thrust,chamber_pressure
9.696000,2314.197467,27681.647618
9.698000,2309.804292,27631.165225
9.700000,2306.057436,27588.392391
9.702000,2302.802809,27551.441851
9.704000,2299.921437,27518.877036
9.706000,2297.322060,27489.608544
9.708000,2294.935038,27462.812937
9.710000,2292.707457,27437.869636
9.712000,2290.599265,27414.312247
9.714000,2288.580246,27391.791194
9.716000,2286.627672,27370.045176
9.718000,2284.724502,27348.879425
9.720000,2282.857997,27328.149207
9.722000,2281.018663,27307.747315
9.724000,2279.199448,27287.594631
9.726000,2277.395135,27267.633004
9.728000,2275.601876,27247.819890
9.730000,2273.816852,27228.124329
9.732000,2272.038003,27208.523932
9.734000,2270.263837,27189.002625
9.736000,2268.493280,27169.548971
9.738000,2266.725565,27150.154912
9.740000,2264.960154,27130.814851
9.742000,2263.196670,27111.524957
9.744000,2261.434860,27092.282665
9.746000,2259.674552,27073.086300
9.748000,2257.915638,27053.934812
9.750000,2256.158054,27034.827576
9.752000,2254.401762,27015.764251
9.754000,2252.646750,26996.744681
9.756000,2250.893014,26977.768820
9.758000,2249.140562,26958.836684
9.760000,2247.389406,26939.948318
9.762000,2245.639560,26921.103771
9.764000,2243.891041,26902.303086
9.766000,2242.143865,26883.546284
9.768000,2240.398046,26864.833364
9.770000,2238.653600,26846.164300
9.772000,2236.910539,26827.539041
9.774000,2235.168876,26808.957510
9.776000,2233.428619,26790.419605
9.778000,2231.689779,26771.925206
9.780000,2229.952377,26753.474145
9.782000,2228.216432,26735.065884
9.784000,2226.481946,26716.700250
9.786000,2224.748926,26698.377174
9.788000,2223.017380,26680.096579
9.790000,2221.287312,26661.858373
9.792000,2219.558728,26643.662452
9.794000,2217.831631,26625.508705
9.796000,2216.106026,26607.397010
9.798000,2214.381915,26589.327241
9.800000,2212.659301,26571.299265
9.802000,2210.938186,26553.312944
9.804000,2209.218573,26535.368138
9.806000,2207.500463,26517.464701
9.808000,2205.783858,26499.602488
9.810000,2204.068759,26481.781348
9.812000,2202.355168,26464.001130
9.814000,2200.643086,26446.261681
9.816000,2198.932513,26428.562847
9.818000,2197.223452,26410.904473
9.820000,2195.515903,26393.286402
9.822000,2193.809866,26375.708476
9.824000,2192.105343,26358.170539
9.826000,2190.402334,26340.672432
9.828000,2188.700841,26323.213995
9.830000,2187.000864,26305.795070
9.832000,2185.302403,26288.415497
9.834000,2183.605460,26271.075116
9.836000,2181.910035,26253.773767
9.838000,2180.216128,26236.511288
9.840000,2178.523741,26219.287520
9.842000,2176.832874,26202.102302
9.844000,2175.143527,26184.955472
9.846000,2173.455701,26167.846869
9.848000,2171.769398,26150.776333
9.850000,2170.084616,26133.743701
9.852000,2168.401357,26116.748811
9.854000,2166.719622,26099.791503
9.856000,2165.039411,26082.871613
9.858000,2163.360724,26065.988980
9.860000,2161.683562,26049.143442
9.862000,2160.007926,26032.334837
9.864000,2158.333815,26015.563000
9.866000,2156.661231,25998.827771
9.868000,2154.990175,25982.128987
9.870000,2153.320645,25965.466483
9.872000,2151.652644,25948.840098
9.874000,2149.986171,25932.249667
9.876000,2148.321227,25915.695028
9.878000,2146.657812,25899.176016
9.880000,2144.995927,25882.692469
9.882000,2143.335571,25866.244221
9.884000,2141.676747,25849.831109
9.886000,2140.019452,25833.452960
9.888000,2138.363625,25817.108868
9.890000,2136.709205,25800.797855
9.892000,2135.056206,25784.519829
9.894000,2133.404646,25768.274726
9.896000,2131.754538,25752.062435
9.898000,2130.105894,25735.882812
9.900000,2128.458719,25719.735686
9.902000,2126.813021,25703.620863
9.904000,2125.168803,25687.538137
9.906000,2123.526069,25671.487287
9.908000,2121.884821,25655.468085
9.910000,2120.245061,25639.480295
9.912000,2118.606790,25623.523677
9.914000,2116.970009,25607.597987
9.916000,2115.334718,25591.702978
9.918000,2113.700917,25575.838400
9.920000,2112.068606,25560.004004
9.922000,2110.437784,25544.199539
9.924000,2108.808452,25528.424754
9.926000,2107.180608,25512.679397
9.928000,2105.554252,25496.963219
9.930000,2103.929383,25481.275969
9.932000,2102.306000,25465.617396
9.934000,2100.684102,25449.987253
9.936000,2099.063688,25434.385291
9.938000,2097.444757,25418.811263
9.940000,2095.827308,25403.264924
9.942000,2094.211340,25387.746028
9.944000,2092.596851,25372.254333
9.946000,2090.983841,25356.789595
9.948000,2089.372307,25341.351573
9.950000,2087.762249,25325.940028
9.952000,2086.153666,25310.554721
9.954000,2084.546556,25295.195415
9.956000,2082.940917,25279.861874
9.958000,2081.336749,25264.553863
9.960000,2079.734049,25249.271149
9.962000,2078.132817,25234.013501
9.964000,2076.533051,25218.780686
9.966000,2074.934749,25203.572478
9.968000,2073.337910,25188.388647
9.970000,2071.742532,25173.228967
9.972000,2070.148614,25158.093214
9.974000,2068.556154,25142.981163
9.976000,2066.965151,25127.892593
9.978000,2065.375603,25112.827282
9.980000,2063.787509,25097.785011
9.982000,2062.200866,25082.765562
9.984000,2060.615673,25067.768718
9.986000,2059.031929,25052.794263
9.988000,2057.449631,25037.841984
9.990000,2055.868779,25022.911668
9.992000,2054.289369,25008.003103
9.994000,2052.711402,24993.116080
9.996000,2051.134874,24978.250390
9.998000,2049.559784,24963.405825
10.000000,2047.986180,24948.582956
10.002000,2046.414353,24933.785493
10.004000,2044.844263,24919.012873
10.006000,2043.275828,24904.263979
10.008000,2041.708981,24889.537879
10.010000,2040.143670,24874.833807
10.012000,2038.579855,24860.151118
10.014000,2037.017502,24845.489266
10.016000,2035.456585,24830.847777
10.018000,2033.897083,24816.226240
10.020000,2032.338977,24801.624285
10.022000,2030.782252,24787.041584
10.024000,2029.226897,24772.477832
10.026000,2027.672900,24757.932752
10.028000,2026.120252,24743.406084
10.030000,2024.568944,24728.897581
10.032000,2023.018970,24714.407011
10.034000,2021.470323,24699.934150
10.036000,2019.922996,24685.478783
10.038000,2018.376984,24671.040702
10.040000,2016.832282,24656.619704
10.042000,2015.288884,24642.215591
10.044000,2013.746787,24627.828170
10.046000,2012.205985,24613.457249
10.048000,2010.666475,24599.102641
10.050000,2009.128253,24584.764162
10.052000,2007.591313,24570.441628
10.054000,2006.055653,24556.134859
10.056000,2004.521269,24541.843676
10.058000,2002.988157,24527.567901
10.060000,2001.456312,24513.307359
10.062000,1999.925733,24499.061875
10.064000,1998.396414,24484.831275
10.066000,1996.868353,24470.615388
10.068000,1995.341547,24456.414041
10.070000,1993.815991,24442.227066
10.072000,1992.291682,24428.054291
10.074000,1990.768617,24413.895550
10.076000,1989.246793,24399.750675
10.078000,1987.726207,24385.619499
10.080000,1986.206854,24371.501856
10.082000,1984.688733,24357.397581
10.084000,1983.171839,24343.306510
10.086000,1981.656170,24329.228480
10.088000,1980.141723,24315.163327
10.090000,1978.628493,24301.110891
10.092000,1977.116479,24287.071009
10.094000,1975.605677,24273.043521
10.096000,1974.096085,24259.028268
10.098000,1972.587698,24245.025090
10.100000,1971.080514,24231.033830
10.102000,1969.574531,24217.054329
10.104000,1968.069745,24203.086431
10.106000,1966.566153,24189.129981
10.108000,1965.063753,24175.184821
10.110000,1963.562540,24161.250799
10.112000,1962.062514,24147.327760
10.114000,1960.563671,24133.415550
10.116000,1959.066007,24119.514018
10.118000,1957.569536,24105.623162
10.120000,1956.074517,24091.745909
10.122000,1954.581003,24077.882834
10.124000,1953.088966,24064.033491
10.126000,1951.598377,24050.197460
10.128000,1950.109215,24036.374389
10.130000,1948.621465,24022.563979
10.132000,1947.135114,24008.765972
10.134000,1945.650152,23994.980141
10.136000,1944.166572,23981.206282
10.138000,1942.684368,23967.444211
10.140000,1941.203535,23953.693760
10.142000,1939.724070,23939.954769
10.144000,1938.245969,23926.227090
10.146000,1936.769231,23912.510580
10.148000,1935.293853,23898.805105
10.150000,1933.819834,23885.110532
10.152000,1932.347172,23871.426733
10.154000,1930.875868,23857.753584
10.156000,1929.405918,23844.090961
10.158000,1927.937324,23830.438745
10.160000,1926.470084,23816.796815
10.162000,1925.004198,23803.165056
10.164000,1923.539665,23789.543350
10.166000,1922.076486,23775.931582
10.168000,1920.614658,23762.329638
10.170000,1919.154183,23748.737404
10.172000,1917.695059,23735.154767
10.174000,1916.237287,23721.581614
10.176000,1914.780866,23708.017833
10.178000,1913.325796,23694.463314
10.180000,1911.872077,23680.917945
10.182000,1910.419708,23667.381615
10.184000,1908.968689,23653.854215
10.186000,1907.519020,23640.335634
10.188000,1906.070701,23626.825763
10.190000,1904.623731,23613.324493
10.192000,1903.178110,23599.831715
10.194000,1901.733839,23586.347320
10.196000,1900.290916,23572.871201
10.198000,1898.849341,23559.403249
10.200000,1897.409115,23545.943357
10.202000,1895.970237,23532.491417
10.204000,1894.532706,23519.047323
10.206000,1893.096523,23505.610967
10.208000,1891.661687,23492.182242
10.210000,1890.228198,23478.761043
10.212000,1888.796056,23465.347264
10.214000,1887.365260,23451.940799
10.216000,1885.935811,23438.541542
10.218000,1884.507707,23425.149388
10.220000,1883.080949,23411.764232
10.222000,1881.655536,23398.385970
10.224000,1880.231468,23385.014497
10.226000,1878.808745,23371.649709
10.228000,1877.387366,23358.291502
10.230000,1875.967332,23344.939772
10.232000,1874.548641,23331.594416
10.234000,1873.131293,23318.255331
10.236000,1871.715289,23304.922415
10.238000,1870.300627,23291.595564
10.240000,1868.887308,23278.274676
10.242000,1867.475327,23264.959603
10.244000,1866.064501,23251.647954
10.246000,1864.654700,23238.337996
10.248000,1863.245970,23225.030170
10.250000,1861.838361,23211.724967
10.252000,1860.431910,23198.422759
10.254000,1859.026646,23185.123818
10.256000,1857.622593,23171.828343
10.258000,1856.219770,23158.536473
10.260000,1854.818189,23145.248301
10.262000,1853.417862,23131.963885
10.264000,1852.018797,23118.683253
10.266000,1850.621002,23105.406412
10.268000,1849.224481,23092.133352
10.270000,1847.829238,23078.864046
10.272000,1846.435277,23065.598458
10.274000,1845.042601,23052.336544
10.276000,1843.651210,23039.078252
10.278000,1842.261107,23025.823524
10.280000,1840.872292,23012.572299
10.282000,1839.484767,22999.324510
10.284000,1838.098531,22986.080092
10.286000,1836.713586,22972.838973
10.288000,1835.329931,22959.601083
10.290000,1833.947566,22946.366348
10.292000,1832.566491,22933.134695
10.294000,1831.186706,22919.906051
10.296000,1829.808211,22906.680340
10.298000,1828.431006,22893.457487
10.300000,1827.055090,22880.237419
10.302000,1825.680462,22867.020060
10.304000,1824.307123,22853.805335
10.306000,1822.935072,22840.593170
10.308000,1821.564308,22827.383491
10.310000,1820.194832,22814.176223
10.312000,1818.826642,22800.971293
10.314000,1817.459737,22787.768627
10.316000,1816.094118,22774.568154
10.318000,1814.729784,22761.369799
10.320000,1813.366734,22748.173492
10.322000,1812.004968,22734.979160
10.324000,1810.644485,22721.786733
10.326000,1809.285284,22708.596139
10.328000,1807.927365,22695.407309
10.330000,1806.570728,22682.220173
10.332000,1805.215371,22669.034661
10.334000,1803.861294,22655.850705
10.336000,1802.508497,22642.668236
10.338000,1801.156979,22629.487186
10.340000,1799.806738,22616.307488
10.342000,1798.457775,22603.129074
10.344000,1797.110089,22589.951879
10.346000,1795.763679,22576.775836
10.348000,1794.418545,22563.600878
10.350000,1793.074686,22550.426942
10.352000,1791.732101,22537.253962
10.354000,1790.390789,22524.081873
10.356000,1789.050750,22510.910612
10.358000,1787.711984,22497.740114
10.360000,1786.374489,22484.570317
10.362000,1785.038264,22471.401157
10.364000,1783.703310,22458.232572
10.366000,1782.369625,22445.064500
10.368000,1781.037209,22431.896879
10.370000,1779.706061,22418.729647
10.372000,1778.376180,22405.562743
10.374000,1777.047563,22392.396054
10.376000,1775.720122,22379.228309
10.378000,1774.393823,22366.058994
10.380000,1773.068682,22352.888225
10.382000,1771.744714,22339.716118
10.384000,1770.421928,22326.542749
10.386000,1769.100335,22313.368167
10.388000,1767.779941,22300.192391
10.390000,1766.460750,22287.015427
10.392000,1765.142766,22273.837262
10.394000,1763.825992,22260.657873
10.396000,1762.510428,22247.477228
10.398000,1761.196078,22234.295286
10.400000,1759.882940,22221.112003
10.402000,1758.571015,22207.927328
10.404000,1757.260304,22194.741208
10.406000,1755.950806,22181.553587
10.408000,1754.642520,22168.364407
10.410000,1753.335446,22155.173606
10.412000,1752.029583,22141.981124
10.414000,1750.724931,22128.786898
10.416000,1749.421487,22115.590865
10.418000,1748.119252,22102.392961
10.420000,1746.818223,22089.193123
10.422000,1745.518401,22075.991285
10.424000,1744.219783,22062.787383
10.426000,1742.922368,22049.581352
10.428000,1741.626156,22036.373128
10.430000,1740.331145,22023.162646
10.432000,1739.037334,22009.949842
10.434000,1737.744721,21996.734651
10.436000,1736.453305,21983.517008
10.438000,1735.163085,21970.296851
10.440000,1733.874059,21957.074115
10.442000,1732.586226,21943.848736
10.444000,1731.299585,21930.620651
10.446000,1730.014134,21917.389797
10.448000,1728.729872,21904.156111
10.450000,1727.446798,21890.919532
10.452000,1726.164910,21877.679995
10.454000,1724.884207,21864.437440
10.456000,1723.604687,21851.191805
10.458000,1722.326349,21837.943029
10.460000,1721.049192,21824.691050
10.462000,1719.773213,21811.435808
10.464000,1718.498413,21798.177242
10.466000,1717.224789,21784.915292
10.468000,1715.952340,21771.649899
10.470000,1714.681064,21758.381002
10.472000,1713.410960,21745.108543
10.474000,1712.142027,21731.832463
10.476000,1710.874263,21718.552704
10.478000,1709.607666,21705.269206
10.480000,1708.342236,21691.981913
10.482000,1707.077971,21678.690767
10.484000,1705.814869,21665.395710
10.486000,1704.552929,21652.096685
10.488000,1703.292150,21638.793637
10.490000,1702.032530,21625.486508
10.492000,1700.774067,21612.175243
10.494000,1699.516760,21598.859787
10.496000,1698.260608,21585.540083
10.498000,1697.005610,21572.216077
10.500000,1695.751763,21558.887715
10.502000,1694.499066,21545.554941
10.504000,1693.247519,21532.217703
10.506000,1691.997119,21518.875947
10.508000,1690.747864,21505.529619
10.510000,1689.499755,21492.178666
10.512000,1688.252788,21478.823035
10.514000,1687.006960,21465.462697
10.516000,1685.762247,21452.097482
10.518000,1684.518652,21438.727366
10.520000,1683.276181,21425.352374
10.522000,1682.034837,21411.972513
10.524000,1680.794624,21398.587780
10.526000,1679.555544,21385.198159
10.528000,1678.317600,21371.803628
10.530000,1677.080793,21358.404157
10.532000,1675.845124,21344.999712
10.534000,1674.610593,21331.590253
10.536000,1673.377201,21318.175739
10.538000,1672.144946,21304.756126
10.540000,1670.913831,21291.331366
10.542000,1669.683853,21277.901412
10.544000,1668.455014,21264.466214
10.546000,1667.227311,21251.025723
10.548000,1666.000746,21237.579887
10.550000,1664.775316,21224.128655
10.552000,1663.551023,21210.671975
10.554000,1662.327864,21197.209795
10.556000,1661.105840,21183.742064
10.558000,1659.884944,21170.269100
10.560000,1658.665166,21156.795497
10.562000,1657.446509,21143.322736
10.564000,1656.228947,21129.850649
10.566000,1655.012451,21116.379075
10.568000,1653.797001,21102.907910
10.570000,1652.582578,21089.437101
10.572000,1651.369168,21075.966629
10.574000,1650.156758,21062.496510
10.576000,1648.945339,21049.026781
10.578000,1647.734901,21035.557505
10.580000,1646.525439,21022.088758
10.582000,1645.316947,21008.620632
10.584000,1644.109420,20995.153228
10.586000,1642.902854,20981.686659
10.588000,1641.697248,20968.221043
10.590000,1640.492599,20954.756505
10.592000,1639.288906,20941.293175
10.594000,1638.086168,20927.831186
10.596000,1636.884384,20914.370671
10.598000,1635.683555,20900.911770
10.600000,1634.483682,20887.454620
10.602000,1633.284766,20873.999359
10.604000,1632.086808,20860.546126
10.606000,1630.889810,20847.095058
10.608000,1629.693774,20833.646293
10.610000,1628.498703,20820.199964
10.612000,1627.304600,20806.756205
10.614000,1626.111468,20793.315146
10.616000,1624.919311,20779.876916
10.618000,1623.728131,20766.441638
10.620000,1622.537935,20753.009435
10.622000,1621.348725,20739.580424
10.624000,1620.160506,20726.154719
10.626000,1618.973284,20712.732429
10.628000,1617.787064,20699.313660
10.630000,1616.601851,20685.898512
10.632000,1615.417651,20672.487080
10.634000,1614.234470,20659.079455
10.636000,1613.052314,20645.675721
10.638000,1611.871189,20632.275958
10.640000,1610.691102,20618.880237
10.642000,1609.512061,20605.488628
10.644000,1608.334072,20592.101189
10.646000,1607.157142,20578.717976
10.648000,1605.981279,20565.339037
10.650000,1604.806491,20551.964410
10.652000,1603.632786,20538.594132
10.654000,1602.460171,20525.228227
10.656000,1601.288655,20511.866715
10.658000,1600.118247,20498.509608
10.660000,1598.948955,20485.156910
10.662000,1597.780780,20471.808673
10.664000,1596.613656,20458.464417
10.666000,1595.447565,20445.123948
10.668000,1594.282507,20431.787267
10.670000,1593.118484,20418.454383
10.672000,1591.955495,20405.125302
10.674000,1590.793542,20391.800026
10.676000,1589.632625,20378.478554
10.678000,1588.472744,20365.160886
10.680000,1587.313898,20351.847016
10.682000,1586.156088,20338.536938
10.684000,1584.999312,20325.230645
10.686000,1583.843571,20311.928126
10.688000,1582.688863,20298.629372
10.690000,1581.535187,20285.334371
10.692000,1580.382543,20272.043112
10.694000,1579.230928,20258.755580
10.696000,1578.080342,20245.471763
10.698000,1576.930782,20232.191648
10.700000,1575.782248,20218.915220
10.702000,1574.634736,20205.642466
10.704000,1573.488247,20192.373371
10.706000,1572.342776,20179.107924
10.708000,1571.198323,20165.846110
10.710000,1570.054885,20152.587917
10.712000,1568.912459,20139.333334
10.714000,1567.771043,20126.082348
10.716000,1566.630635,20112.834951
10.718000,1565.491231,20099.591132
10.720000,1564.352829,20086.350883
10.722000,1563.215426,20073.114198
10.724000,1562.079019,20059.881070
10.726000,1560.943605,20046.651495
10.728000,1559.809181,20033.425471
10.730000,1558.675743,20020.202995
10.732000,1557.543288,20006.984069
10.734000,1556.411813,19993.768694
10.736000,1555.281314,19980.556874
10.738000,1554.151787,19967.348615
10.740000,1553.023230,19954.143924
10.742000,1551.895637,19940.942812
10.744000,1550.769006,19927.745289
10.746000,1549.643331,19914.551372
10.748000,1548.518610,19901.361075
10.750000,1547.394839,19888.174417
10.752000,1546.272012,19874.991420
10.754000,1545.150127,19861.812107
10.756000,1544.029178,19848.636505
10.758000,1542.909161,19835.464642
10.760000,1541.790072,19822.296549
10.762000,1540.671907,19809.132260
10.764000,1539.554661,19795.971813
10.766000,1538.438329,19782.815247
10.768000,1537.322907,19769.662604
10.770000,1536.208390,19756.513929
10.772000,1535.094773,19743.369272
10.774000,1533.982052,19730.228683
10.776000,1532.870222,19717.092217
10.778000,1531.759277,19703.959931
10.780000,1530.649214,19690.831885
10.782000,1529.540027,19677.708144
10.784000,1528.431710,19664.588773
10.786000,1527.324260,19651.473844
10.788000,1526.217670,19638.363430
10.790000,1525.111936,19625.257606
10.792000,1524.007052,19612.156453
10.794000,1522.903014,19599.060054
10.796000,1521.799816,19585.968496
10.798000,1520.697453,19572.881869
10.800000,1519.595919,19559.800266
10.802000,1518.495209,19546.723783
10.804000,1517.395318,19533.652522
10.806000,1516.296240,19520.586585
10.808000,1515.197970,19507.526080
10.810000,1514.100503,19494.471118
10.812000,1513.003832,19481.421812
10.814000,1511.907953,19468.378281
10.816000,1510.812860,19455.340646
10.818000,1509.718547,19442.309032
10.820000,1508.625023,19429.283347
10.822000,1507.532593,19416.265940
10.824000,1506.441325,19403.257553
10.826000,1505.351179,19390.257700
10.828000,1504.262112,19377.265906
10.830000,1503.174091,19364.281784
10.832000,1502.087089,19351.305022
10.834000,1501.001084,19338.335367
10.836000,1499.916057,19325.372617
10.838000,1498.831992,19312.416609
10.840000,1497.748876,19299.467215
10.842000,1496.666701,19286.524333
10.844000,1495.585455,19273.587883
10.846000,1494.505134,19260.657804
10.848000,1493.425730,19247.734049
10.850000,1492.347238,19234.816581
10.852000,1491.269653,19221.905376
10.854000,1490.192973,19209.000415
10.856000,1489.117194,19196.101685
10.858000,1488.042313,19183.209178
10.860000,1486.968327,19170.322892
10.862000,1485.895234,19157.442826
10.864000,1484.823032,19144.568981
10.866000,1483.751718,19131.701361
10.868000,1482.681292,19118.839971
10.870000,1481.611751,19105.984818
10.872000,1480.543094,19093.135908
10.874000,1479.475318,19080.293251
10.876000,1478.408423,19067.456853
10.878000,1477.342407,19054.626725
10.880000,1476.277268,19041.802874
10.882000,1475.213006,19028.985310
10.884000,1474.149618,19016.174043
10.886000,1473.087103,19003.369082
10.888000,1472.025459,18990.570436
10.890000,1470.964687,18977.778114
10.892000,1469.904783,18964.992127
10.894000,1468.845747,18952.212483
10.896000,1467.787577,18939.439193
10.898000,1466.730273,18926.672265
10.900000,1465.673832,18913.911708
10.902000,1464.618254,18901.157532
10.904000,1463.563536,18888.409746
10.906000,1462.509679,18875.668359
10.908000,1461.456680,18862.933380
10.910000,1460.404539,18850.204817
10.912000,1459.353253,18837.482681
10.914000,1458.302822,18824.766978
10.916000,1457.253245,18812.057720
10.918000,1456.204520,18799.354912
10.920000,1455.156646,18786.658566
10.922000,1454.109622,18773.968688
10.924000,1453.063447,18761.285287
10.926000,1452.018119,18748.608373
10.928000,1450.973638,18735.937952
10.930000,1449.930002,18723.274033
10.932000,1448.887209,18710.616625
10.934000,1447.845259,18697.965735
10.936000,1446.804151,18685.321371
10.938000,1445.763884,18672.683542
10.940000,1444.724455,18660.052256
10.942000,1443.685865,18647.427519
10.944000,1442.648112,18634.809340
10.946000,1441.611195,18622.197727
10.948000,1440.575113,18609.592687
10.950000,1439.539864,18596.994228
10.952000,1438.505449,18584.402357
10.954000,1437.471864,18571.817082
10.956000,1436.439111,18559.238410
10.958000,1435.407186,18546.666348
10.960000,1434.376091,18534.100904
10.962000,1433.345822,18521.542085
10.964000,1432.316380,18508.989898
10.966000,1431.287763,18496.444350
10.968000,1430.259971,18483.905448
10.970000,1429.233002,18471.373199
10.972000,1428.206855,18458.847610
10.974000,1427.181529,18446.328689
10.976000,1426.157023,18433.816440
10.978000,1425.133337,18421.310872
10.980000,1424.110469,18408.811991
10.982000,1423.088419,18396.319804
10.984000,1422.067184,18383.834316
10.986000,1421.046766,18371.355536
10.988000,1420.027161,18358.883468
10.990000,1419.008369,18346.418208
10.992000,1417.990383,18333.959839
10.994000,1416.973203,18321.508393
10.996000,1415.956832,18309.063903
10.998000,1414.941269,18296.626401
11.000000,1413.926514,18284.195915
11.002000,1412.912567,18271.772471
11.004000,1411.899429,18259.356094
11.006000,1410.887100,18246.946806
11.008000,1409.875578,18234.544630
11.010000,1408.864863,18222.149585
11.012000,1407.854956,18209.761692
11.014000,1406.845855,18197.380970
11.016000,1405.837561,18185.007437
11.018000,1404.830072,18172.641111
11.020000,1403.823388,18160.282010
11.022000,1402.817508,18147.930150
11.024000,1401.812432,18135.585549
11.026000,1400.808159,18123.248224
11.028000,1399.804688,18110.918190
11.030000,1398.802018,18098.595464
11.032000,1397.800150,18086.280063
11.034000,1396.799081,18073.972001
11.036000,1395.798812,18061.671296
11.038000,1394.799342,18049.377962
11.040000,1393.800669,18037.092015
11.042000,1392.802794,18024.813471
11.044000,1391.805715,18012.542345
11.046000,1390.809432,18000.278653
11.048000,1389.813944,17988.022409
11.050000,1388.819250,17975.773628
11.052000,1387.825349,17963.532326
11.054000,1386.832241,17951.298518
11.056000,1385.839924,17939.072218
11.058000,1384.848398,17926.853441
11.060000,1383.857663,17914.642202
11.062000,1382.867717,17902.438516
11.064000,1381.878559,17890.242396
11.066000,1380.890189,17878.053857
11.068000,1379.902606,17865.872914
11.070000,1378.915809,17853.699581
11.072000,1377.929797,17841.533872
11.074000,1376.944570,17829.375801
11.076000,1375.960126,17817.225382
11.078000,1374.976465,17805.082628
11.080000,1373.993586,17792.947555
11.082000,1373.011487,17780.820175
11.084000,1372.030169,17768.700502
11.086000,1371.049630,17756.588550
11.088000,1370.069870,17744.484332
11.090000,1369.090887,17732.387862
11.092000,1368.112680,17720.299152
11.094000,1367.135250,17708.218218
11.096000,1366.158594,17696.145070
11.098000,1365.182712,17684.079723
11.100000,1364.207604,17672.022189
11.102000,1363.233267,17659.972482
11.104000,1362.259702,17647.930614
11.106000,1361.286907,17635.896599
11.108000,1360.314882,17623.870448
11.110000,1359.343625,17611.852174
11.112000,1358.373136,17599.841791
11.114000,1357.403414,17587.839309
11.116000,1356.434457,17575.844743
11.118000,1355.466266,17563.858104
11.120000,1354.498838,17551.879404
11.122000,1353.532173,17539.908655
11.124000,1352.566270,17527.945870
11.126000,1351.601129,17515.991060
11.128000,1350.636747,17504.044238
11.130000,1349.673125,17492.105415
11.132000,1348.710262,17480.174603
11.134000,1347.748155,17468.251814
11.136000,1346.786805,17456.337059
11.138000,1345.826210,17444.430350
11.140000,1344.866370,17432.531698
11.142000,1343.907283,17420.641115
11.144000,1342.948949,17408.758612
11.146000,1341.991366,17396.884200
11.148000,1341.034534,17385.017890
11.150000,1340.078451,17373.159694
11.152000,1339.123117,17361.309622
11.154000,1338.168531,17349.467686
11.156000,1337.214691,17337.633896
11.158000,1336.261597,17325.808263
11.160000,1335.309248,17313.990798
11.162000,1334.357643,17302.181511
11.164000,1333.406780,17290.380413
11.166000,1332.456658,17278.587515
11.168000,1331.507278,17266.802827
11.170000,1330.558637,17255.026358
11.172000,1329.610740,17243.258109
11.174000,1328.663587,17231.498091
11.176000,1327.717176,17219.746295
11.178000,1326.771505,17208.002714
11.180000,1325.826572,17196.267346
11.182000,1324.882374,17184.540188
11.184000,1323.938911,17172.821243
11.186000,1322.996180,17161.110513
11.188000,1322.054180,17149.408003
11.190000,1321.112911,17137.713718
11.192000,1320.172370,17126.027666
11.194000,1319.232557,17114.349854
11.196000,1318.293470,17102.680289
11.198000,1317.355108,17091.018982
11.200000,1316.417471,17079.365939
11.202000,1315.480558,17067.721172
11.204000,1314.544367,17056.084689
11.206000,1313.608897,17044.456500
11.208000,1312.674148,17032.836614
11.210000,1311.740118,17021.225042
11.212000,1310.806808,17009.621794
11.214000,1309.874215,16998.026879
11.216000,1308.942339,16986.440308
11.218000,1308.011180,16974.862091
11.220000,1307.080735,16963.292238
11.222000,1306.151005,16951.730758
11.224000,1305.221989,16940.177662
11.226000,1304.293685,16928.632961
11.228000,1303.366094,16917.096663
11.230000,1302.439213,16905.568780
11.232000,1301.513043,16894.049321
11.234000,1300.587582,16882.538296
11.236000,1299.662829,16871.035715
11.238000,1298.738785,16859.541588
11.240000,1297.815447,16848.055926
11.242000,1296.892816,16836.578738
11.244000,1295.970890,16825.110033
11.246000,1295.049668,16813.649823
11.248000,1294.129151,16802.198117
11.250000,1293.209336,16790.754924
11.252000,1292.290224,16779.320254
11.254000,1291.371813,16767.894118
11.256000,1290.454103,16756.476525
11.258000,1289.537093,16745.067485
11.260000,1288.620783,16733.667007
11.262000,1287.705170,16722.275102
11.264000,1286.790256,16710.891779
11.266000,1285.876038,16699.517047
11.268000,1284.962517,16688.150917
11.270000,1284.049691,16676.793397
11.272000,1283.137560,16665.444498
11.274000,1282.226123,16654.104229
11.276000,1281.315380,16642.772600
11.278000,1280.405329,16631.449620
11.280000,1279.495970,16620.135298
11.282000,1278.587302,16608.829645
11.284000,1277.679325,16597.532668
11.286000,1276.772037,16586.244379
11.288000,1275.865439,16574.964786
11.290000,1274.959529,16563.693898
11.292000,1274.054307,16552.431725
11.294000,1273.149772,16541.178277
11.296000,1272.245923,16529.933561
11.298000,1271.342760,16518.697588
11.300000,1270.440282,16507.470367
11.302000,1269.538488,16496.251906
11.304000,1268.637379,16485.042215
11.306000,1267.736952,16473.841304
11.308000,1266.837207,16462.649180
11.310000,1265.938145,16451.465853
11.312000,1265.039763,16440.291332
11.314000,1264.142062,16429.125626
11.316000,1263.245040,16417.968744
11.318000,1262.348698,16406.820694
11.320000,1261.453034,16395.681485
11.322000,1260.558048,16384.551127
11.324000,1259.663740,16373.429627
11.326000,1258.770108,16362.316995
11.328000,1257.877152,16351.213239
11.330000,1256.984871,16340.118368
11.332000,1256.093265,16329.032390
11.334000,1255.202334,16317.955314
11.336000,1254.312076,16306.887149
11.338000,1253.422490,16295.827902
